Epoch Azimuth[deg] Elevation[deg] Range[m]
2024-04-08T23:48:21.60000000000582Z 21.523297496676953 57.90697826215561 811912.9061057275
2024-04-08T23:48:21.70000000001164Z 21.537461893682504 57.95353077250869 811552.3568160688
2024-04-08T23:48:21.80000000000291Z 21.551674681668395 58.00012038001157 811192.2856297728
2024-04-08T23:48:21.90000000000873Z 21.56593610259007 58.0467470751982 810832.6931713192
2024-04-08T23:48:22.000Z 21.58024641656254 58.09341084744635 810473.5800904756
2024-04-08T23:48:22.10000000000582Z 21.59460587915105 58.14011168435961 810114.9470293158
2024-04-08T23:48:22.20000000001164Z 21.609014748698907 58.18684957541261 809756.7946318568
2024-04-08T23:48:22.30000000000291Z 21.62347328970255 58.23362450683869 809399.1235455958
2024-04-08T23:48:22.40000000000873Z 21.637981753676545 58.28043646984319 809041.9344008868
2024-04-08T23:48:22.500Z 21.652540408792966 58.327285450116015 808685.2278473421
2024-04-08T23:48:22.60000000000582Z 21.667149520098935 58.37417143490132 808329.004528447
2024-04-08T23:48:22.70000000001164Z 21.681809354829067 58.42109441174749 807973.2650895427
2024-04-08T23:48:22.80000000000291Z 21.6965201874123 58.46805436731794 807618.010180848
2024-04-08T23:48:22.90000000000873Z 21.71128227771761 58.515051289304424 807263.2404311642
2024-04-08T23:48:23.000Z 21.726095903904096 58.56208516340872 806908.9564913644
2024-04-08T23:48:23.10000000000582Z 21.740961340350044 58.60915597531927 806555.1590106227
2024-04-08T23:48:23.20000000001164Z 21.755878863912805 58.65626371141163 806201.8486295902
2024-04-08T23:48:23.30000000000291Z 21.770848758245723 58.70340835576695 805849.0260027542
2024-04-08T23:48:23.40000000000873Z 21.78587129318097 58.75058989570204 805496.69176159
2024-04-08T23:48:23.500Z 21.80094675663066 58.79780831532226 805144.8465581631
2024-04-08T23:48:23.60000000000582Z 21.816075433066434 58.845063599299955 804793.4910384435
2024-04-08T23:48:23.70000000001164Z 21.8312576087518 58.89235573142513 804442.6258501203
2024-04-08T23:48:23.80000000000291Z 21.84649357793957 58.9396846955461 804092.2516443686
2024-04-08T23:48:23.90000000000873Z 21.861783620319706 58.98705047696382 803742.3690539408
2024-04-08T23:48:24.000Z 21.877128034230097 59.03445305896496 803392.9787348306
2024-04-08T23:48:24.10000000000582Z 21.892527114173046 59.08189242397987 803044.0813326825
2024-04-08T23:48:24.20000000001164Z 21.907981157108956 59.12936855494193 802695.6774948554
2024-04-08T23:48:24.30000000000291Z 21.923490467708366 59.17688143405655 802347.7678779078
2024-04-08T23:48:24.40000000000873Z 21.939055336329425 59.22443104557887 802000.3531098418
2024-04-08T23:48:24.500Z 21.954676071675795 59.27201737031537 801653.4338520863
2024-04-08T23:48:24.60000000000582Z 21.970352979409103 59.31964039023025 801307.0107497935
2024-04-08T23:48:24.70000000001164Z 21.98608636720071 59.36730008637714 800961.0844498607
2024-04-08T23:48:24.80000000000291Z 22.00187655054704 59.41499643885453 800615.6556113249
2024-04-08T23:48:24.90000000000873Z 22.017723831079383 59.46272943124915 800270.7248660652
2024-04-08T23:48:25.000Z 22.03362852864155 59.51049904265568 799926.2928720136
2024-04-08T23:48:25.10000000000582Z 22.0495909599674 59.55830525291355 799582.3602753632
2024-04-08T23:48:25.20000000001164Z 22.065611444670427 59.606148042973295 799238.9277267444
2024-04-08T23:48:25.30000000000291Z 22.08169030969745 59.65402739119998 798895.9958831507
2024-04-08T23:48:25.40000000000873Z 22.097827867675385 59.70194327844923 798553.5653803266
2024-04-08T23:48:25.500Z 22.11402445054782 59.7498956830687 798211.6368741497
2024-04-08T23:48:25.60000000000582Z 22.130280386721136 59.797884583152765 797870.2110144778
2024-04-08T23:48:25.70000000001164Z 22.146596007275427 59.84590995708711 797529.2884527543
2024-04-08T23:48:25.80000000000291Z 22.162971651997843 59.89397178326568 797188.8698425106
2024-04-08T23:48:25.90000000000873Z 22.179407645031823 59.94207003998468 796848.9558245399
2024-04-08T23:48:26.000Z 22.19590433115615 59.99020470521572 796509.5470526015
2024-04-08T23:48:26.10000000000582Z 22.212462050727844 60.03837575443873 796170.644178812
2024-04-08T23:48:26.20000000001164Z 22.22908114760248 60.08658316526222 795832.2478552316
2024-04-08T23:48:26.30000000000291Z 22.245761973386177 60.13482691264556 795494.3587389542
2024-04-08T23:48:26.40000000000873Z 22.262504865680366 60.18310697509329 795156.9774658445
2024-04-08T23:48:26.500Z 22.279310181536644 60.23142332774472 794820.1046945266
2024-04-08T23:48:26.60000000000582Z 22.296178274690444 60.27977594545626 794483.741076326
2024-04-08T23:48:26.70000000001164Z 22.313109502039136 60.32816480398124 794147.8872626171
2024-04-08T23:48:26.80000000000291Z 22.330104228322323 60.3765898766395 793812.5439137698
2024-04-08T23:48:26.90000000000873Z 22.347162804259 60.425051140087476 793477.7116649012
2024-04-08T23:48:27.000Z 22.36428560005509 60.47354856696509 793143.3911752607
2024-04-08T23:48:27.10000000000582Z 22.38147298340168 60.522082131480126 792809.5830966372
2024-04-08T23:48:27.20000000001164Z 22.398725324949943 60.57065180791281 792476.2880781097
2024-04-08T23:48:27.30000000000291Z 22.416043002911927 60.619257566841085 792143.5067862427
2024-04-08T23:48:27.40000000000873Z 22.43342638222718 60.667899384271635 791811.2398510244
2024-04-08T23:48:27.500Z 22.45087584731231 60.71657723133003 791479.4879363284
2024-04-08T23:48:27.60000000000582Z 22.468391779713937 60.76529107968029 791148.2516930329
2024-04-08T23:48:27.70000000001164Z 22.485974563934878 60.814040900852525 790817.5317748341
2024-04-08T23:48:27.80000000000291Z 22.503624593695555 60.86282666593642 790487.3288374469
2024-04-08T23:48:27.90000000000873Z 22.521342248011752 60.91164834817769 790157.643523911
2024-04-08T23:48:28.000Z 22.539127925803015 60.96050591631985 789828.4764900922
2024-04-08T23:48:28.10000000000582Z 22.556982023938755 61.009399341293694 789499.8283913227
2024-04-08T23:48:28.20000000001164Z 22.574904941748624 61.05832859244299 789171.6998788634
2024-04-08T23:48:28.30000000000291Z 22.592897088436256 61.107293639467656 788844.0916129159
2024-04-08T23:48:28.40000000000873Z 22.61095885737168 61.15629445220101 788517.0042298983
2024-04-08T23:48:28.500Z 22.62909066406316 61.20533099983553 788190.4383941573
2024-04-08T23:48:28.60000000000582Z 22.64729292035892 61.25440325003872 787864.3947531107
2024-04-08T23:48:28.70000000001164Z 22.66556604197734 61.303511171783 787538.8739636362
2024-04-08T23:48:28.80000000000291Z 22.68391045302358 61.352654730658905 787213.8766861495
2024-04-08T23:48:28.90000000000873Z 22.702326563396056 61.40183389590547 786889.4035545631
2024-04-08T23:48:29.000Z 22.720814804988525 61.45104863506571 786565.455234693
2024-04-08T23:48:29.10000000000582Z 22.739375606302836 61.500298914565825 786242.032374119
2024-04-08T23:48:29.20000000001164Z 22.758009398645104 61.54958469942929 785919.1356312276
2024-04-08T23:48:29.30000000000291Z 22.776716623309742 61.598905954395065 785596.7656623346
2024-04-08T23:48:29.40000000000873Z 22.795497707948552 61.648262648898005 785274.9231069539
2024-04-08T23:48:29.500Z 22.814353100082457 61.69765474545527 784953.6086268862
2024-04-08T23:48:29.60000000000582Z 22.833283245847973 61.74708220962484 784632.8228724087
2024-04-08T23:48:29.70000000001164Z 22.852288593689124 61.7965450040852 784312.5664991658
2024-04-08T23:48:29.80000000000291Z 22.871369604092575 61.84604309473793 783992.8401662325
2024-04-08T23:48:29.90000000000873Z 22.890526719872124 61.895576444326494 783673.6445116977
2024-04-08T23:48:30.000Z 22.90976040824626 61.94514501692851 783354.9801959682
2024-04-08T23:48:30.10000000000582Z 22.92907113216038 61.99474877364019 783036.8478705848
2024-04-08T23:48:30.20000000001164Z 22.948459359839603 62.044387678280756 782719.2481910764
2024-04-08T23:48:30.30000000000291Z 22.96792556815197 62.09406169059951 782402.1818163306
2024-04-08T23:48:30.40000000000873Z 22.987470220282013 62.14377077509247 782085.6493844151
2024-04-08T23:48:30.500Z 23.007093801251944 62.19351489173741 781769.6515568425
2024-04-08T23:48:30.60000000000582Z 23.026796793530675 62.243294000866754 781454.1889822519
2024-04-08T23:48:30.70000000001164Z 23.046579683738315 62.29310806258366 781139.2623173465
2024-04-08T23:48:30.80000000000291Z 23.06644296925246 62.34295703689005 780824.8722207006
2024-04-08T23:48:30.90000000000873Z 23.086387131628406 62.39284088414996 780511.01933019
2024-04-08T23:48:31.000Z 23.106412676309905 62.44275956352348 780197.7043056533
2024-04-08T23:48:31.10000000000582Z 23.12652010586264 62.49271303346003 779884.9278007909
2024-04-08T23:48:31.20000000001164Z 23.146709925894065 62.54270124988317 779572.6904652918
